17 1.000000
3244 1.000000
6352 1.000000
10034 1.000000
14386 1.000000
17916 1.000000
20986 1.000000
23837 1.000000
29363 1.000000
34718 1.000000
38439 1.000000
41829 1.000000
44672 1.000000
48365 1.000000
51818 1.000000
55006 1.000000
58507 1.000000
61869 1.000000
65095 1.000000
68689 1.000000
71883 1.000000
74977 1.000000
78022 1.000000
82127 1.000000
85336 1.000000
88245 1.000000
91798 1.000000
95203 1.000000
98634 1.000000
101985 1.000000
105305 1.000000
109364 1.000000
112500 1.000000
115911 1.000000
119107 1.000000
122497 1.000000
125806 1.000000
129013 1.000000
132684 1.000000
135928 1.000000
139216 1.000000
142480 1.000000
146437 1.000000
150124 1.000000
153411 1.000000
156650 1.000000
159869 1.000000
163155 1.000000
166674 1.000000
169809 1.000000
173070 1.000000
177003 1.000000
180272 1.000000
183916 1.000000
187078 1.000000
190146 1.000000
193385 1.000000
197305 1.000000
200796 1.000000
204193 1.000000
207505 1.000000
210749 1.000000
214027 1.000000
217469 1.000000
221261 1.000000
224488 1.000000
227690 1.000000
230945 1.000000
234502 1.000000
237713 1.000000
241071 1.000000
244419 1.000000
247526 1.000000
251454 1.000000
254586 1.000000
258679 1.000000
261970 1.000000
265228 1.000000
268892 1.000000
272117 1.000000
275518 1.000000
278785 1.000000
282229 1.000000
285814 1.000000
289062 1.000000
292358 1.000000
295682 1.000000
298930 1.000000
302488 1.000000
305785 1.000000
309053 1.000000
312366 1.000000
315711 1.000000
318982 1.000000
322037 1.000000
325072 1.000000
328111 1.000000
331201 1.000000
334577 1.000000
337591 1.000000
347516 1.000000
351151 1.000000
360292 1.000000
363483 1.000000
366712 1.000000
369384 1.000000
373055 1.000000
376171 1.000000
379521 1.000000
382950 1.000000
385994 1.000000
389204 1.000000
392274 1.000000
395930 1.000000
399199 1.000000
402417 1.000000
405608 1.000000
409422 1.000000
412283 1.000000
415687 1.000000
418957 1.000000
422133 1.000000
425323 1.000000
429074 1.000000
432315 1.000000
435842 1.000000
438956 1.000000
442224 1.000000
445952 1.000000
449207 1.000000
452617 1.000000
455939 1.000000
459199 1.000000
462780 1.000000
465925 1.000000
470058 1.000000
473333 1.000000
476612 1.000000
480291 1.000000
483766 1.000000
487570 1.000000
490701 1.000000
493993 1.000000
497525 1.000000
500969 1.000000
504120 1.000000
507453 1.000000
510722 1.000000
514186 1.000000
517410 1.000000
520603 1.000000
523909 1.000000
527064 1.000000
530404 1.000000
535847 1.000000
539041 1.000000
541939 1.000000
545669 1.000000
548463 1.000000
552255 1.000000
555681 1.000000
558818 1.000000
561942 1.000000
565272 1.000000
568825 1.000000
572024 1.000000
575165 1.000000
578234 1.000000
582676 1.000000
585782 1.000000
589003 1.000000
592319 1.000000
595478 1.000000
599011 1.000000
602477 1.000000
605459 1.000000
609378 1.000000
612633 1.000000
615860 1.000000
618905 1.000000
621730 1.000000
625542 1.000000
634187 1.000000
636103 1.000000
638271 1.000000
642733 1.000000
646486 1.000000
649858 1.000000
653014 1.000000
657067 1.000000
660271 1.000000
663408 1.000000
666882 1.000000
669815 1.000000
672927 1.000000
676776 1.000000
679935 1.000000
683498 1.000000
686892 1.000000
690142 1.000000
693231 1.000000
703675 1.000000
707106 1.000000
710504 1.000000
713839 1.000000
717057 1.000000
720202 1.000000
723722 1.000000
726879 1.000000
730098 1.000000
733411 1.000000
736567 1.000000
740040 1.000000
743247 1.000000
746449 1.000000
749671 1.000000
752885 1.000000
756320 1.000000
759530 1.000000
762812 1.000000
766004 1.000000
769202 1.000000
772630 1.000000
775973 1.000000
779317 1.000000
782520 1.000000
785823 1.000000
789966 1.000000
793176 1.000000
796424 1.000000
799566 1.000000
802891 1.000000
806455 1.000000
809566 1.000000
813026 1.000000
816221 1.000000
819421 1.000000
822921 1.000000
826234 1.000000
829426 1.000000
832714 1.000000
835874 1.000000
839328 1.000000
842613 1.000000
845642 1.000000
848872 1.000000
852057 1.000000
855632 1.000000
858884 1.000000
862050 1.000000
865289 1.000000
868484 1.000000
871933 1.000000
875141 1.000000
878381 1.000000
881486 1.000000
884612 1.000000
888604 1.000000
891598 1.000000
894498 1.000000
897521 1.000000
900414 1.000000
903637 1.000000
906509 1.000000
909792 1.000000
912551 1.000000
915594 1.000000
918712 1.000000
922549 1.000000
925558 1.000000
928444 1.000000
931400 1.000000
934645 1.000000
937466 1.000000
941055 1.000000
943860 1.000000
946700 1.000000
949811 1.000000
952742 1.000000
955696 1.000000
958461 1.000000
960806 1.000000
964370 1.000000
967118 1.000000
969877 1.000000
972724 1.000000
975611 1.000000
978613 1.000000
981517 1.000000
984317 1.000000
987233 1.000000
990801 1.000000
994144 1.000000
996898 1.000000
999757 1.000000
1002136 1.000000
1004389 1.000000
1007043 1.000000
1009372 1.000000
1011749 1.000000
1014490 1.000000
1017284 1.000000
1020012 1.000000
1023102 1.000000
1025891 1.000000
1028722 1.000000
1031548 1.000000
1034406 1.000000
1038192 1.000000
1041002 1.000000
1043874 1.000000
1046689 1.000000
1049449 1.000000
1052359 1.000000
1055157 1.000000
1058032 1.000000
1060825 1.000000
1063643 1.000000
1066735 1.000000
1069461 1.000000
1072416 1.000000
1075223 1.000000
1078771 1.000000
1081851 1.000000
1084612 1.000000
1087530 1.000000
1090285 1.000000
1093192 1.000000
1096253 1.000000
1099091 1.000000
1101955 1.000000
1104769 1.000000
1107849 1.000000
1110904 1.000000
1113822 1.000000
1116606 1.000000
1119478 1.000000
1122433 1.000000
1125749 1.000000
1128704 1.000000
1131769 1.000000
1134787 1.000000
1137783 1.000000
1140980 1.000000
1144003 1.000000
1147037 1.000000
1150044 1.000000
1153102 1.000000
1156380 1.000000
1159407 1.000000
1162478 1.000000
1165537 1.000000
1168551 1.000000
1172117 1.000000
1175208 1.000000
1179001 1.000000
1181954 1.000000
1185049 1.000000
1188242 1.000000
1191344 1.000000
1194468 1.000000
1197419 1.000000
1200499 1.000000
1203821 1.000000
1206821 1.000000
1209819 1.000000
1213108 1.000000
1216187 1.000000
1219500 1.000000
1222556 1.000000
1225525 1.000000
1228553 1.000000
1231644 1.000000
